entry_ts,hold_hours,entry_dow,instrument,expiry,T_days,wknd_life,wknd_hold,abs_delta,iv_in,iv_out,d_index,d_iv,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,term_gamma,term_theta,term_vega,term_volga,term_vanna,attributed,gross_per_vega,net_per_vega,residual
2025-04-24 12:00:00+00:00,12,3,XRP_USDC-25APR25-2d2-C,2025-04-25 08:00:00+00:00,0.833333,0,0,0.505494,0.9925,0.8359,0.0161,-0.1566,0.0419149,441.31,-0.5955,-0.000491489,0.681937,-0.00774016,-0.011827,0.258756,0.1566,6.02653e-06,0.000781839,0.404316,0.107414,0.0323735,-0.296903
2025-04-27 12:00:00+00:00,12,6,XRP_USDC-29APR25-2d25-P,2025-04-29 08:00:00+00:00,1.83333,0.272727,1,0.50557,0.8035,0.8503,0.0119,0.0468,0.0634609,247.78,-0.219136,0.00112558,1.22725,-0.0076032,-0.00348187,0.0980122,-0.0468,-1.23265e-06,-0.000304487,0.0474247,0.0936276,0.0440918,0.0462029
2025-04-27 12:00:00+00:00,12,6,XRP_USDC-28APR25-2d25-C,2025-04-28 08:00:00+00:00,0.833333,0.6,1,0.473218,0.6846,1.0149,0.0152,0.3303,0.0426902,639.79,-0.41076,0.00902039,2.9538,-0.0230811,-0.0146761,0.183209,-0.3303,-0.000492054,-0.00660833,-0.168867,-0.272119,-0.348377,-0.103252
2025-05-02 12:00:00+00:00,12,4,XRP_USDC-9MAY25-2d2-C,2025-05-09 08:00:00+00:00,6.83333,0.292683,0,0.547357,0.7624,0.7338,-0.0045,-0.0286,0.120076,70.0612,-0.0557854,0.0022968,-0.141028,0.000426411,-0.000144533,0.0300603,0.0286,-9.39347e-07,8.19278e-06,0.058523,0.0557664,0.0260922,-0.00275664
2025-05-10 12:00:00+00:00,12,5,XRP_USDC-16MAY25-2d4-P,2025-05-16 08:00:00+00:00,5.83333,0.257143,1,0.496348,0.8042,0.8338,0.0825,0.0296,0.120522,77.8058,-0.0689314,-0.00103085,0.912061,-0.00317063,-0.0463625,0.0363295,-0.0296,4.51593e-07,-0.000931983,-0.0405645,0.00527242,-0.0264013,0.0458369
2025-05-11 12:00:00+00:00,12,6,XRP_USDC-13MAY25-2d4-C,2025-05-13 08:00:00+00:00,1.83333,0.272727,1,0.418328,0.8819,0.8736,0.0129,-0.00830002,0.065552,225.752,-0.240518,0.0597467,4.20647,-0.0280368,-0.00335688,0.101502,0.00830002,-2.05798e-06,0.000190399,0.106633,0.0474623,0.00200268,-0.059171
2025-05-18 12:00:00+00:00,12,6,XRP_USDC-19MAY25-2d4-C,2025-05-19 08:00:00+00:00,0.833333,0.6,1,0.50074,0.7333,0.873,0.0188,0.1397,0.0457262,597.3,-0.43998,-0.000140716,0.90737,-0.00761006,-0.0183438,0.189223,-0.1397,1.37311e-06,-0.000993447,0.0301869,0.0342,-0.0466679,0.00401312
2025-05-23 12:00:00+00:00,12,4,XRP_USDC-30MAY25-2d3-P,2025-05-30 08:00:00+00:00,6.83333,0.292683,0,0.463557,0.714,0.7262,0.0078,0.0122,0.125545,74.8104,-0.0522439,-0.000795872,0.0635822,-0.000180565,-0.000426626,0.0255201,-0.0122,5.92289e-08,-2.61971e-06,0.0128909,0.197597,0.168055,0.184706
2025-05-25 12:00:00+00:00,12,6,XRP_USDC-30MAY25-2d3-P,2025-05-30 08:00:00+00:00,4.83333,0.103448,1,0.4884,0.7774,0.807,0.0461,0.0296,0.105396,97.1408,-0.0804207,-0.00226201,0.673973,-0.00248721,-0.0195671,0.039125,-0.0296,9.90941e-07,-0.000400416,-0.0104415,-0.00195349,-0.0348071,0.00848803
2025-05-26 12:00:00+00:00,12,0,XRP_USDC-28MAY25-2d35-P,2025-05-28 08:00:00+00:00,1.83333,0,0,0.529379,0.7125,0.673,-0.0177,-0.0395,0.0659199,279.426,-0.194318,0.0132913,2.49096,-0.0136469,-0.00800676,0.10625,0.0395,-1.03688e-05,-0.000744859,0.136988,0.163076,0.111822,0.0260883
2025-06-08 12:00:00+00:00,12,6,XRP_USDC-9JUN25-2d25-C,2025-06-09 08:00:00+00:00,0.833333,0.6,1,0.539395,0.683,0.6645,0.0026,-0.0185001,0.0427986,641.288,-0.4098,0.00935989,-2.00048,0.0155524,-0.000425885,0.194811,0.0185001,-1.60172e-06,-4.26522e-05,0.212841,0.26237,0.186693,0.049529
2025-06-13 12:00:00+00:00,12,4,XRP_USDC-14JUN25-2d15-C,2025-06-14 08:00:00+00:00,0.833333,0.4,0,0.563944,0.7243,0.5246,-0.0113,-0.1997,0.0406658,604.722,-0.43458,0.0274681,-3.60616,0.0294965,-0.00827054,0.20839,0.1997,-0.000547716,0.00376641,0.403038,0.243969,0.166236,-0.15907
2025-06-15 12:00:00+00:00,12,6,XRP_USDC-16JUN25-2d175-P,2025-06-16 08:00:00+00:00,0.833333,0.6,1,0.511744,0.5518,0.7093,-0.0063,0.1575,0.0414014,793.766,-0.33108,0.00260332,2.02198,-0.0127563,-0.00333691,0.141153,-0.1575,-3.22893e-05,0.000923418,-0.018793,0.125172,0.0541994,0.143965
2025-06-16 12:00:00+00:00,12,0,XRP_USDC-17JUN25-2d25-P,2025-06-17 08:00:00+00:00,0.833333,0,0,0.473771,0.7663,0.6802,0.0104,-0.0861,0.0428734,571.578,-0.45978,0.00233432,-0.758668,0.00663551,-0.00608529,0.194996,0.0861,-8.6524e-06,-0.00030142,0.274701,0.480082,0.399052,0.205381
2025-06-20 12:00:00+00:00,12,4,XRP_USDC-22JUN25-2d15-C,2025-06-22 08:00:00+00:00,1.83333,0.727273,0,0.61148,0.5599,0.508,-0.0475,-0.0519,0.0590271,355.583,-0.1527,0.122234,-6.11168,0.0253566,-0.0849921,0.074103,0.0519,-0.000164626,0.00693525,0.0477816,-0.0668559,-0.129098,-0.114637
2025-06-22 12:00:00+00:00,12,6,XRP_USDC-27JUN25-2-C,2025-06-27 08:00:00+00:00,4.83333,0.103448,1,0.490908,0.7402,0.8033,0.0293,0.0631001,0.0912883,102.023,-0.0765724,0.0032135,1.26016,-0.00442874,-0.0110696,0.0339568,-0.0631001,-6.39747e-06,-0.00117136,-0.0413906,-0.18804,-0.225943,-0.146649
2025-06-25 12:00:00+00:00,12,2,XRP_USDC-26JUN25-2d175-P,2025-06-26 08:00:00+00:00,0.833333,0,0,0.383001,0.6991,0.6556,-0.0139,-0.0435001,0.0400389,626.52,-0.41946,0.112416,-7.9072,0.0604871,-0.0125565,0.209542,0.0435001,-0.00010636,0.00217768,0.242557,0.0766402,-0.000737088,-0.165917
