weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2018-12-01 00:00:00+00:00,3957,4097,4254.5,3910,3.53803,8.81074,0.857566,1.34085,0.639571,,1.28835,,
2018-12-08 00:00:00+00:00,3372.5,3527,3622.5,3247.5,4.58117,11.5473,0.95689,1.09367,0.874936,,1.0514,,
2018-12-15 00:00:00+00:00,3190,3191.5,3252.5,3133,0.0470219,3.81424,0.44108,0.716497,0.615606,,1.18735,,
2018-12-22 00:00:00+00:00,3846,3944,4037.5,3799.5,2.5481,6.26398,0.685337,1.06163,0.645551,,1.053,,
2018-12-29 00:00:00+00:00,3885,3830,3918,3703.5,-1.4157,5.79182,0.766083,0.948578,0.807611,,1.26359,,
2019-01-05 00:00:00+00:00,3818,4037,4061,3779,5.73599,7.46229,0.7085,0.485813,1.45838,,0.982404,,
2019-01-12 00:00:00+00:00,3626.5,3509.5,3641.5,3492.5,-3.22625,4.26628,0.392333,0.676988,0.579527,,0.714279,,
2019-01-19 00:00:00+00:00,3608.5,3530.5,3747.5,3495,-2.16156,7.22461,0.651515,0.412293,1.58022,,0.790363,,
2019-01-26 00:00:00+00:00,3566,3529,3627,3516.5,-1.03758,3.14233,0.284427,0.396524,0.717301,,0.674515,,
2019-02-02 00:00:00+00:00,3434,3415,3472.25,3388,-0.553291,2.48672,0.207642,0.301688,0.688268,,0.617541,,
2019-02-09 00:00:00+00:00,3629,3647.5,3650.5,3588.5,0.509782,1.72774,0.229781,0.474925,0.483826,,,,
2019-02-16 00:00:00+00:00,3566.75,3624.5,3638.5,3563.5,1.61912,2.10467,0.258329,0.245802,1.05097,,0.542376,,
2019-02-23 00:00:00+00:00,3936.25,3734,4181.75,3727,-5.13814,12.2015,0.894564,0.465555,1.9215,,0.655506,,
2019-03-02 00:00:00+00:00,3805.5,3785,3820.75,3776,-0.538694,1.18512,0.184928,0.39375,0.469659,,0.592493,,
2019-03-09 00:00:00+00:00,3834.75,3899.25,3935.5,3834.75,1.68199,2.62729,0.287735,0.367983,0.781925,,0.487412,,
2019-03-16 00:00:00+00:00,3897,3964,4028.75,3896.75,1.71927,3.38744,0.281948,0.243458,1.1581,,0.454356,,
2019-03-23 00:00:00+00:00,3979.25,3968.25,3997.25,3948,-0.276434,1.24747,0.126089,0.220795,0.571067,,0.4165,,
2019-03-30 00:00:00+00:00,4090.25,4092.25,4128.75,4057.75,0.0488968,1.74974,0.179941,0.235446,0.764254,,0.408776,,
2019-04-06 00:00:00+00:00,5034.75,5194.75,5238,4947,3.17791,5.88235,0.692199,1.24932,0.554061,,0.821024,,
2019-04-13 00:00:00+00:00,5076,5159.25,5179.75,5027,1.64007,3.03859,0.305481,0.654329,0.466861,,0.649556,,
2019-04-20 00:00:00+00:00,5298.5,5299.5,5359.75,5233.75,0.0188733,2.40745,0.306999,0.388492,0.790233,,0.466381,,
2019-04-27 00:00:00+00:00,5163.75,5156.25,5211,5111,-0.145243,1.95656,0.29671,0.715721,0.41456,,0.562291,,
2019-05-04 00:00:00+00:00,5674.75,5718,5827.5,5551,0.762148,4.98108,0.60068,0.400797,1.49871,,0.559124,,
2019-05-11 00:00:00+00:00,6351,6981.25,7573.75,6351,9.92363,19.2529,1.45697,0.588655,2.47509,,0.702249,,
2019-05-18 00:00:00+00:00,7406,8207.75,8310.5,7223.75,10.8257,15.0441,0.91918,1.48392,0.619425,,1.11625,,
2019-05-25 00:00:00+00:00,8021.75,8745,8778,7913.25,9.01611,10.9279,0.698377,0.829221,0.842209,,0.922911,,
