fri,entry_ts,instrument,cp,strike,expiry,T_days,wknd_frac,abs_delta,iv_in,iv_out,iv_change,index_move_pct,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,vega_traded_in_window,net_per_vega,gross_per_vega
2019-08-02,2019-08-02 12:04:46.163000+00:00,BTC-9AUG19-11000-C,C,11000,2019-08-09 08:00:00+00:00,6.83333,0.292825,0.391268,0.96,0.9225,-0.0375,3.28871,552.656,55.6402,-0.0702439,0.117055,3.10057,-0.0114446,4447.91,0.0720143,0.0983469
2019-08-02,2019-08-02 11:38:07.189000+00:00,BTC-9AUG19-10500-C,C,10500,2019-08-09 08:00:00+00:00,6.83333,0.292034,0.535393,0.9581,0.9356,-0.0225,3.44462,572.639,55.7506,-0.0701049,-0.00392059,0.32273,-0.00123014,1718.46,0.00409888,0.0310713
2019-08-09,2019-08-09 12:02:37.589000+00:00,BTC-16AUG19-11500-P,P,11500,2019-08-16 08:00:00+00:00,6.83333,0.292761,0.420472,0.8863,0.8547,-0.0316,-3.21307,625.761,60.267,-0.0648512,0.0179788,-0.654786,0.00227171,4367.86,0.0758756,0.102092
2019-08-09,2019-08-09 11:44:18.819000+00:00,BTC-16AUG19-12000-C,C,12000,2019-08-16 08:00:00+00:00,6.83333,0.292217,0.468609,0.9753,0.8998,-0.0755,-3.65121,640.422,54.7674,-0.0713634,0.0171891,1.59151,-0.00618035,4472.16,0.076854,0.102639
2019-08-09,2019-08-09 11:43:15.235000+00:00,BTC-16AUG19-11500-C,C,11500,2019-08-16 08:00:00+00:00,6.83333,0.292186,0.596685,0.9403,0.8888,-0.0515,-3.96917,623.512,56.806,-0.0688024,0.0302656,-0.903306,0.00329229,3122.84,0.0808209,0.108367
2019-08-16,2019-08-16 11:58:27.006000+00:00,BTC-23AUG19-10000-C,C,10000,2019-08-23 08:00:00+00:00,6.83333,0.292637,0.571851,0.9403,0.9877,0.0474,1.15902,545.108,56.806,-0.0688024,0.0100986,-0.407557,0.00150574,8706.83,-0.00113057,0.0265192
2019-08-16,2019-08-16 11:48:24.649000+00:00,BTC-23AUG19-10000-P,P,10000,2019-08-23 08:00:00+00:00,6.83333,0.292339,0.422225,0.9362,0.9677,0.0314999,0.793979,544.592,57.0547,-0.0685024,0.0142848,-0.531995,0.00195133,2724.92,-0.0148499,0.0115278
2019-08-16,2019-08-16 11:35:08.023000+00:00,BTC-23AUG19-9500-P,P,9500,2019-08-23 08:00:00+00:00,6.83333,0.291945,0.360679,0.9573,0.9795,0.0221999,3.86896,505.496,55.7972,-0.0700463,0.0842438,-1.72499,0.00618852,1009.98,-0.0434266,-0.0165283
2019-08-23,2019-08-23 11:28:22.776000+00:00,BTC-30AUG19-10500-C,C,10500,2019-08-30 08:00:00+00:00,6.83333,0.291745,0.399726,0.7827,0.792,0.0093,0.23433,536.854,68.2441,-0.0572707,0.117681,3.37768,-0.0102224,537.795,-0.028581,-0.00160877
2019-08-30,2019-08-30 12:01:29.019000+00:00,BTC-6SEP19-9500-C,C,9500,2019-09-06 08:00:00+00:00,6.83333,0.292727,0.556015,0.7281,0.797,0.0689,0.503036,518.124,73.3617,-0.0532756,0.00798048,-0.414036,0.00119217,2593.85,-0.0322986,-0.00620604
2019-09-06,2019-09-06 12:00:45.321000+00:00,BTC-13SEP19-11000-C,C,11000,2019-09-13 08:00:00+00:00,6.83333,0.292705,0.48366,0.7098,0.7312,0.0214,-3.43125,594.747,75.2531,-0.0519366,0.00796929,1.4218,-0.00402742,17283,-0.0892039,-0.0627368
2019-09-13,2019-09-13 12:02:54.263000+00:00,BTC-20SEP19-10500-C,C,10500,2019-09-20 08:00:00+00:00,6.83333,0.292769,0.45068,0.6021,0.5558,-0.0463,0.287321,561.084,88.7139,-0.0440561,0.0424566,2.50412,-0.00597594,1674.93,0.0688438,0.094952
2019-09-13,2019-09-13 11:48:59.634000+00:00,BTC-20SEP19-10250-C,C,10250,2019-09-20 08:00:00+00:00,6.83333,0.292356,0.552255,0.6097,0.5702,-0.0395,0.57822,558.862,87.6081,-0.0446122,0.0103358,-0.574943,0.00138807,1118.35,0.045299,0.0724746
2019-09-13,2019-09-13 11:42:19.865000+00:00,BTC-20SEP19-10500-P,P,10500,2019-09-20 08:00:00+00:00,6.83333,0.292158,0.586955,0.516,0.5634,0.0474,0.743176,549.457,103.517,-0.0377561,0.123879,4.11574,-0.00827956,549.982,-0.0165161,0.0115648
2019-09-13,2019-09-13 11:38:49.482000+00:00,BTC-20SEP19-10250-P,P,10250,2019-09-20 08:00:00+00:00,6.83333,0.292054,0.448589,0.6037,0.53,-0.0737,0.796976,558.896,88.4788,-0.0441732,0.00999482,-0.565049,0.00135113,1119.14,0.107481,0.133501
2019-09-20,2019-09-20 12:02:35.216000+00:00,BTC-27SEP19-10000-P,P,10000,2019-09-27 08:00:00+00:00,6.83333,0.29276,0.385756,0.5756,0.5766,0.000999985,-1.76802,533.772,92.7982,-0.0421171,0.106752,-2.6869,0.00592217,1067.93,0.0492408,0.0741902
2019-09-20,2019-09-20 12:05:12.155000+00:00,BTC-27SEP19-10000-C,C,10000,2019-09-27 08:00:00+00:00,6.83333,0.292838,0.608528,0.6187,0.5761,-0.0426,-1.7868,536.015,86.3337,-0.0452707,0.0849308,-2.25361,0.00536171,535.865,0.0667811,0.0937011
2019-09-20,2019-09-20 12:06:20.115000+00:00,BTC-27SEP19-10250-C,C,10250,2019-09-27 08:00:00+00:00,6.83333,0.292871,0.493349,0.58,0.6038,0.0238,-2.16132,556.933,92.0942,-0.042439,0.0027543,1.20969,-0.00280194,2782.18,0.0345887,0.0598763
2019-09-27,2019-09-27 12:17:46.012000+00:00,BTC-4OCT19-8250-P,P,8250,2019-10-04 08:00:00+00:00,6.83333,0.293212,0.561085,0.9638,0.8057,-0.1581,2.33523,432.369,55.4209,-0.0705219,0.0454326,2.1637,-0.00823168,861.488,0.18075,0.207339
2019-09-27,2019-09-27 12:37:17.159000+00:00,BTC-4OCT19-8250-C,C,8250,2019-10-04 08:00:00+00:00,6.83333,0.293796,0.429911,0.8886,0.8684,-0.0202,2.73507,430.824,60.111,-0.0650195,0.0589599,2.44785,-0.00855422,429.964,0.0764257,0.102442
2019-10-04,2019-10-04 12:01:31.997000+00:00,BTC-11OCT19-8000-P,P,8000,2019-10-11 08:00:00+00:00,6.83333,0.292729,0.389182,0.683,0.6703,-0.0127,-0.524582,429.039,78.2059,-0.0499756,0.0774604,-2.01155,0.00527434,858.007,0.0210948,0.0468043
2019-10-04,2019-10-04 12:28:11.753000+00:00,BTC-11OCT19-8250-P,P,8250,2019-10-11 08:00:00+00:00,6.83333,0.293524,0.537302,0.6488,0.6471,-0.00169998,-0.188524,442.924,82.3284,-0.0474732,0.0262157,2.05187,-0.005294,1323.01,0.0148758,0.0411246
2019-10-11,2019-10-11 11:54:19.317000+00:00,BTC-18OCT19-8250-P,P,8250,2019-10-18 08:00:00+00:00,6.83333,0.292514,0.44947,0.6166,0.5769,-0.0397,0.0574626,449.924,86.6277,-0.0451171,0.00878421,-0.505463,0.00123483,1793.83,0.0897327,0.115904
2019-10-11,2019-10-11 12:07:58.479000+00:00,BTC-18OCT19-8250-C,C,8250,2019-10-18 08:00:00+00:00,6.83333,0.29292,0.566544,0.6001,0.5442,-0.0559,-0.0821205,448.692,89.0096,-0.0439098,0.0238547,-1.04055,0.00245928,896.088,0.0459985,0.0730266
2019-10-18,2019-10-18 12:01:39.218000+00:00,BTC-25OCT19-8000-C,C,8000,2019-10-25 08:00:00+00:00,6.83333,0.292732,0.467666,0.5194,0.473,-0.0464,0.24879,431.658,102.839,-0.0380049,0.0237715,2.14154,-0.00442808,5182.31,0.0919616,0.116993
2019-10-18,2019-10-18 11:49:40.424000+00:00,BTC-25OCT19-8000-P,P,8000,2019-10-25 08:00:00+00:00,6.83333,0.292376,0.544704,0.5107,0.5225,0.0118,0.508603,429.493,104.591,-0.0373683,0.0401103,2.60836,-0.00528698,4750.64,0.00138431,0.0278128
2019-10-25,2019-10-25 11:59:22.911000+00:00,BTC-1NOV19-7500-P,P,7500,2019-11-01 08:00:00+00:00,6.83333,0.292665,0.411602,0.4816,1.1181,0.6365,22.1886,404.345,110.911,-0.035239,0.0730867,-2.39069,0.00448526,2000.88,-0.522956,-0.493461
2019-10-25,2019-10-25 11:30:52.287000+00:00,BTC-1NOV19-7750-P,P,7750,2019-11-01 08:00:00+00:00,6.83333,0.291819,0.593087,0.4769,1.0483,0.5714,22.8273,404.281,112.004,-0.0348951,0.149008,4.61575,-0.00855066,404.921,-0.799422,-0.765862
2019-11-01,2019-11-01 12:01:01.419000+00:00,BTC-8NOV19-9000-P,P,9000,2019-11-08 08:00:00+00:00,6.83333,0.292713,0.379691,0.6194,0.6162,-0.0032,1.34534,479.364,86.2361,-0.045322,0.109544,-2.61394,0.0061704,3356.8,0.0204282,0.046256
2019-11-01,2019-11-01 12:05:00.693000+00:00,BTC-8NOV19-9500-C,C,9500,2019-11-08 08:00:00+00:00,6.83333,0.292832,0.37081,0.6291,0.5571,-0.072,1.28081,475.645,84.9064,-0.0460317,0.217786,4.82914,-0.0114925,7752,0.121686,0.147407
2019-11-01,2019-11-01 11:51:35.967000+00:00,BTC-8NOV19-9250-C,C,9250,2019-11-08 08:00:00+00:00,6.83333,0.292433,0.481551,0.591,0.5647,-0.0263,1.63152,500.852,90.3801,-0.0432439,0.00996697,1.57276,-0.00370853,3510.68,0.0744836,0.0999611
2019-11-01,2019-11-01 12:11:01.281000+00:00,BTC-8NOV19-9250-P,P,9250,2019-11-08 08:00:00+00:00,6.83333,0.293011,0.511576,0.604,0.5341,-0.0699,1.55516,501.784,88.4348,-0.0441951,0.00535091,1.35042,-0.00325641,1502.3,0.09174,0.118221
2019-11-08,2019-11-08 12:01:03.973000+00:00,BTC-15NOV19-9000-P,P,9000,2019-11-15 08:00:00+00:00,6.83333,0.292715,0.477083,0.4996,0.4446,-0.055,-2.10001,491.243,106.915,-0.0365561,-0.00125202,0.159206,-0.000317163,2947.7,0.0666751,0.0935187
2019-11-15,2019-11-15 12:20:45.947000+00:00,BTC-22NOV19-8500-C,C,8500,2019-11-22 08:00:00+00:00,6.83333,0.293302,0.620824,0.4655,0.4813,0.0158,-1.76517,450.405,114.747,-0.034061,0.160922,-3.82612,0.00678543,449.894,-0.0273502,0.00165402
2019-11-15,2019-11-15 12:27:02.237000+00:00,BTC-22NOV19-8500-P,P,8500,2019-11-22 08:00:00+00:00,6.83333,0.293489,0.380478,0.4707,0.4476,-0.0231,-1.7938,450.862,113.479,-0.0344415,0.154622,-3.71858,0.00667551,899.57,0.00979585,0.0363868
2019-11-22,2019-11-22 11:59:06.518000+00:00,BTC-29NOV19-7250-P,P,7250,2019-11-29 08:00:00+00:00,6.83333,0.292656,0.550497,0.8676,0.5641,-0.3035,3.33447,383.986,61.566,-0.0634829,0.0359363,2.06922,-0.00711287,28509.1,0.307788,0.335225
2019-11-22,2019-11-22 11:57:55.106000+00:00,BTC-29NOV19-7000-P,P,7000,2019-11-29 08:00:00+00:00,6.83333,0.292621,0.434529,0.8414,0.6458,-0.1956,3.07045,381.629,63.483,-0.0615659,0.00974458,-0.431996,0.00143218,8750.18,0.170409,0.196773
2019-11-22,2019-11-22 11:48:35.013000+00:00,BTC-29NOV19-7250-C,C,7250,2019-11-29 08:00:00+00:00,6.83333,0.292344,0.432985,0.8235,0.5726,-0.2509,3.62723,380.361,64.8629,-0.0602561,0.0577746,2.49936,-0.00810423,4239.46,0.285807,0.31239
2019-11-22,2019-11-22 12:25:46.097000+00:00,BTC-29NOV19-7500-P,P,7500,2019-11-29 08:00:00+00:00,6.83333,0.293451,0.644367,0.9393,0.5879,-0.3514,3.42654,361.645,56.8664,-0.0687293,0.195913,3.87504,-0.0135784,1085.38,0.367841,0.398085
2019-11-22,2019-11-22 11:25:16.509000+00:00,BTC-29NOV19-7500-C,C,7500,2019-11-29 08:00:00+00:00,6.83333,0.291654,0.362095,0.8089,0.5576,-0.2513,1.91029,367.551,66.0337,-0.0591878,0.203035,4.19556,-0.0127332,368.305,0.354069,0.380382
2019-11-29,2019-11-29 12:00:59.899000+00:00,BTC-6DEC19-7500-P,P,7500,2019-12-06 08:00:00+00:00,6.83333,0.292713,0.469912,0.5147,0.5422,0.0275,0.388854,409.388,103.778,-0.037661,0.000743088,-0.0719409,0.000147472,5720.61,-0.181133,-0.151821
2019-11-29,2019-11-29 12:01:15.663000+00:00,BTC-6DEC19-7500-C,C,7500,2019-12-06 08:00:00+00:00,6.83333,0.29272,0.528569,0.5146,0.5717,0.0571,-0.0326765,409.393,103.798,-0.0376537,0.00017591,-0.0179374,3.67733e-05,7312.03,-0.0350664,-0.00603473
2019-11-29,2019-11-29 11:47:03.005000+00:00,BTC-6DEC19-7750-C,C,7750,2019-12-06 08:00:00+00:00,6.83333,0.292298,0.387888,0.5365,0.5531,0.0166,-0.195297,396.715,99.5613,-0.0392561,0.190468,4.8833,-0.0100474,6382.25,-0.041072,-0.0134512
2019-12-06,2019-12-06 11:50:55.233000+00:00,BTC-13DEC19-7250-P,P,7250,2019-12-13 08:00:00+00:00,6.83333,0.292413,0.400876,0.5053,0.4946,-0.0107,1.55479,389.245,105.709,-0.0369732,0.0904784,-2.63279,0.00514854,389.433,-0.00864322,0.0170995
2019-12-06,2019-12-06 11:17:44.485000+00:00,BTC-13DEC19-7500-P,P,7500,2019-12-13 08:00:00+00:00,6.83333,0.291431,0.588159,0.5148,0.4817,-0.0331,1.90414,392.091,103.758,-0.0376683,0.127553,4.17214,-0.00836708,392.988,0.0353144,0.0632256
2019-12-13,2019-12-13 12:01:58.475000+00:00,BTC-20DEC19-7250-P,P,7250,2019-12-20 08:00:00+00:00,6.83333,0.292742,0.512483,0.4626,0.4346,-0.028,-2.77092,393.981,115.466,-0.0338488,0.0063968,1.49429,-0.0027596,1180.49,-0.0611811,-0.0340181
2019-12-13,2019-12-13 12:11:08.625000+00:00,BTC-20DEC19-7250-C,C,7250,2019-12-20 08:00:00+00:00,6.83333,0.293015,0.476105,0.425,0.4599,0.0349,-2.40007,393.001,125.681,-0.0310976,0.0166235,2.02947,-0.00343883,1964.44,-0.0235256,0.00334909
2019-12-20,2019-12-20 11:56:43.857000+00:00,BTC-27DEC19-7250-C,C,7250,2019-12-27 08:00:00+00:00,6.83333,0.292586,0.435503,0.5377,0.4685,-0.0692,-0.062681,384.879,99.3391,-0.0393439,0.0712855,3.20766,-0.00679857,1930.34,0.0897964,0.114826
2019-12-20,2019-12-20 12:05:24.472000+00:00,BTC-27DEC19-7250-P,P,7250,2019-12-27 08:00:00+00:00,6.83333,0.292844,0.566849,0.5477,0.5058,-0.0419,0.041046,384.212,97.5253,-0.0400756,0.0747371,3.24568,-0.00700029,1541.59,0.0831816,0.109625
2019-12-20,2019-12-20 12:24:34.959000+00:00,BTC-27DEC19-7000-C,C,7000,2019-12-27 08:00:00+00:00,6.83333,0.293416,0.62664,0.5877,0.4995,-0.0882,-0.259312,371.052,90.8876,-0.0430024,0.133004,-3.01261,0.00671286,370.552,0.0928245,0.120658
2019-12-20,2019-12-20 11:19:42.759000+00:00,BTC-27DEC19-7000-P,P,7000,2019-12-27 08:00:00+00:00,6.83333,0.291489,0.392141,0.5872,0.5156,-0.0716,0.132815,374.993,90.965,-0.0429659,0.0904745,-2.41205,0.00544841,375.8,0.108149,0.132983
2019-12-27,2019-12-27 11:59:02.327000+00:00,BTC-3JAN20-7250-C,C,7250,2020-01-03 08:00:00+00:00,6.83333,0.292654,0.403063,0.4991,0.4573,-0.0418,2.6405,376.743,107.022,-0.0365195,0.154283,4.5941,-0.00888637,4126.81,0.0403832,0.0667621
2019-12-27,2019-12-27 12:02:39.071000+00:00,BTC-3JAN20-7250-P,P,7250,2020-01-03 08:00:00+00:00,6.83333,0.292762,0.602221,0.4787,0.4854,0.00670002,2.65361,375.443,111.583,-0.0350268,0.17564,4.95515,-0.00916146,3046.98,-0.0330922,-0.00393411
2019-12-27,2019-12-27 11:55:20.444000+00:00,BTC-3JAN20-7000-C,C,7000,2020-01-03 08:00:00+00:00,6.83333,0.292544,0.600887,0.4993,0.5052,0.0059,2.69658,375.452,106.979,-0.0365341,0.0959511,-2.74265,0.00529362,3329.29,-0.0240678,0.00403539
2019-12-27,2019-12-27 11:48:29.674000+00:00,BTC-3JAN20-7000-P,P,7000,2020-01-03 08:00:00+00:00,6.83333,0.292341,0.366344,0.5319,0.5162,-0.0157,2.04292,368.53,100.422,-0.0389195,0.17277,-3.69524,0.00740516,2579.61,0.0109669,0.0372765
2020-01-03,2020-01-03 12:03:18.393000+00:00,BTC-10JAN20-7500-C,C,7500,2020-01-10 08:00:00+00:00,6.83333,0.292781,0.370305,0.473,0.4391,-0.0339,0.691535,378.565,112.927,-0.0346098,0.276887,6.1141,-0.0109351,4162.39,0.0494437,0.0753414
2020-01-03,2020-01-03 11:51:59.277000+00:00,BTC-10JAN20-7250-C,C,7250,2020-01-10 08:00:00+00:00,6.83333,0.292445,0.569466,0.4811,0.4485,-0.0326,0.950142,393.393,111.026,-0.0352024,0.0397469,-1.65939,0.00314011,3913.19,0.0064055,0.0331511
2020-01-03,2020-01-03 11:48:42.850000+00:00,BTC-10JAN20-7250-P,P,7250,2020-01-10 08:00:00+00:00,6.83333,0.292348,0.428014,0.4795,0.4893,0.0098,0.221837,393.099,111.397,-0.0350854,0.0438668,-1.76641,0.0033277,2341.07,-0.0222427,0.00338745
2020-01-10,2020-01-10 12:00:35.219000+00:00,BTC-17JAN20-8000-C,C,8000,2020-01-17 08:00:00+00:00,6.83333,0.2927,0.402443,0.5023,0.5393,0.037,1.82268,415.452,106.34,-0.0367537,0.155276,4.59415,-0.00893997,4156.92,-0.114373,-0.084386
2020-01-10,2020-01-10 11:50:48.430000+00:00,BTC-17JAN20-7750-P,P,7750,2020-01-17 08:00:00+00:00,6.83333,0.29241,0.443414,0.4762,0.5713,0.0951,2.58097,421.782,112.168,-0.0348439,0.0230776,-1.18481,0.00223077,3775.8,-0.126045,-0.0973228
2020-01-10,2020-01-10 11:31:40.892000+00:00,BTC-17JAN20-8000-P,P,8000,2020-01-17 08:00:00+00:00,6.83333,0.291843,0.597236,0.4965,0.5342,0.0377,2.05801,415.605,107.582,-0.0363293,0.156278,4.63071,-0.00890787,2497.9,-0.0555949,-0.0248277
2020-01-17,2020-01-17 12:02:59.139000+00:00,BTC-24JAN20-9000-P,P,9000,2020-01-24 08:00:00+00:00,6.83333,0.292772,0.541175,0.5727,0.5648,-0.00790001,0.0232102,483.227,93.2681,-0.0419049,0.0328,2.31912,-0.00527652,3834.43,-0.00858374,0.0175365
2020-01-17,2020-01-17 12:12:05.280000+00:00,BTC-24JAN20-8750-P,P,8750,2020-01-24 08:00:00+00:00,6.83333,0.293043,0.422912,0.5813,0.582,0.000699997,0.987804,474.487,91.8882,-0.0425341,0.0384011,-1.44387,0.00328958,2377.41,0.0349552,0.0608168
2020-01-17,2020-01-17 12:15:51.009000+00:00,BTC-24JAN20-9000-C,C,9000,2020-01-24 08:00:00+00:00,6.83333,0.293155,0.438664,0.6059,0.5835,-0.0224,0.701647,477.659,88.1575,-0.0443341,0.06032,2.85959,-0.0068385,2869.31,0.0674941,0.0929218
2020-01-24,2020-01-24 12:01:14.492000+00:00,BTC-31JAN20-8500-C,C,8500,2020-01-31 08:00:00+00:00,6.83333,0.29272,0.464333,0.489,0.4414,-0.0476,-1.25476,458.338,109.232,-0.0357805,0.0286335,2.33785,-0.00454783,9939.63,0.0654597,0.0919073
2020-01-24,2020-01-24 12:01:20.370000+00:00,BTC-31JAN20-8500-P,P,8500,2020-01-31 08:00:00+00:00,6.83333,0.292723,0.538184,0.4478,0.4308,-0.017,-1.40005,458.288,119.282,-0.0327659,0.0336311,2.56436,-0.00456548,5394.4,-0.038409,-0.0106008
2020-01-24,2020-01-24 12:04:22.485000+00:00,BTC-31JAN20-8250-P,P,8250,2020-01-31 08:00:00+00:00,6.83333,0.292813,0.36148,0.4616,0.4274,-0.0342,-1.03299,431.628,115.716,-0.0337756,0.223661,-4.61187,0.00798509,6245.33,0.0260774,0.0531398
2020-01-24,2020-01-24 11:50:15.165000+00:00,BTC-31JAN20-8250-C,C,8250,2020-01-31 08:00:00+00:00,6.83333,0.292393,0.587933,0.4973,0.4573,-0.04,-0.158156,445.006,107.409,-0.0363878,0.0689609,-2.26714,0.00439321,2238.88,-0.0200031,0.00875603
2020-01-31,2020-01-31 11:57:25.334000+00:00,BTC-7FEB20-9250-P,P,9250,2020-02-07 08:00:00+00:00,6.83333,0.292606,0.420885,0.4727,0.5012,0.0285,0.258351,500.341,112.999,-0.0345878,0.0570061,-2.08682,0.00386218,6025.04,-0.0371274,-0.0109739
2020-01-31,2020-01-31 12:11:20.618000+00:00,BTC-7FEB20-9500-C,C,9500,2020-02-07 08:00:00+00:00,6.83333,0.293021,0.4153,0.557,0.5319,-0.0251,1.00551,497.215,95.897,-0.0407561,0.111288,3.80488,-0.00827352,987.632,0.0557106,0.0809393
2020-01-31,2020-01-31 12:12:02.216000+00:00,BTC-7FEB20-9250-C,C,9250,2020-02-07 08:00:00+00:00,6.83333,0.293041,0.551064,0.5238,0.4978,-0.026,0.784448,504.11,101.975,-0.0383268,0.0138762,-0.79036,0.00163996,5034.79,0.0742609,0.100619
2020-01-31,2020-01-31 12:41:05.539000+00:00,BTC-7FEB20-9500-P,P,9500,2020-02-07 08:00:00+00:00,6.83333,0.29391,0.610239,0.5035,0.4774,-0.0261,1.10921,488.079,106.087,-0.0368415,0.19304,5.05291,-0.00977304,486.96,0.0322836,0.0604033
2020-02-07,2020-02-07 11:58:27.996000+00:00,BTC-9FEB20-9875-P,P,9875,2020-02-09 08:00:00+00:00,1.83333,0.726851,0.585561,0.4435,0.3123,-0.1312,1.30832,270.772,448.908,-0.120955,0.12073,7.8788,-0.0263218,2410.52,0.231851,0.280868
2020-02-07,2020-02-07 11:58:16.448000+00:00,BTC-9FEB20-9750-P,P,9750,2020-02-09 08:00:00+00:00,1.83333,0.726798,0.419296,0.4498,0.5409,0.0911,1.25935,271.628,442.621,-0.122673,0.0778556,-5.39157,0.0183161,2723.6,0.104594,0.149546
2020-02-07,2020-02-07 11:56:31.059000+00:00,BTC-14FEB20-10000-P,P,10000,2020-02-14 08:00:00+00:00,6.83333,0.292579,0.573314,0.4973,0.4918,-0.00549999,0.886671,528.677,107.409,-0.0363878,0.094014,3.71683,-0.0072575,1056.35,0.0084141,0.0360762
2020-02-07,2020-02-07 12:04:26.683000+00:00,BTC-14FEB20-9750-P,P,9750,2020-02-14 08:00:00+00:00,6.83333,0.292815,0.440771,0.4921,0.5042,0.0121,0.965814,530.44,108.544,-0.0360073,0.0247261,-1.21286,0.00235754,5300.51,-0.00070419,0.0257531
2020-02-07,2020-02-07 11:47:34.541000+00:00,BTC-14FEB20-10000-C,C,10000,2020-02-14 08:00:00+00:00,6.83333,0.292314,0.445374,0.5951,0.5501,-0.045,0.70775,532.933,89.7574,-0.0435439,0.0505815,2.68862,-0.00633041,4762.85,0.0798581,0.105523
2020-02-07,2020-02-07 11:42:28.162000+00:00,BTC-9FEB20-9875-C,C,9875,2020-02-09 08:00:00+00:00,1.83333,0.722475,0.492835,0.5427,0.5363,-0.00639999,0.647373,278.757,366.853,-0.148009,0.00189306,1.47184,-0.00615832,2209.16,0.0943913,0.144881
2020-02-07,2020-02-07 11:42:26.321000+00:00,BTC-9FEB20-10000-C,C,10000,2020-02-09 08:00:00+00:00,1.83333,0.722467,0.360529,0.531,0.5417,0.0107,0.513645,261.417,374.936,-0.144818,0.26724,10.5224,-0.040405,262.408,0.106518,0.15452
2020-02-07,2020-02-07 12:44:19.360000+00:00,BTC-9FEB20-9625-P,P,9625,2020-02-09 08:00:00+00:00,1.83333,0.739691,0.352575,0.4412,0.6078,0.1666,1.66035,256.485,451.249,-0.120327,0.292891,-11.0072,0.0348993,508.084,0.0693364,0.107235
2020-02-14,2020-02-14 12:00:21.563000+00:00,BTC-21FEB20-10250-C,C,10250,2020-02-21 08:00:00+00:00,6.83333,0.292694,0.551043,0.5824,0.6365,0.0541,-3.9947,558.844,91.7147,-0.0426146,0.010708,-0.609991,0.0014073,4469.27,-0.0227532,0.00486005
2020-02-14,2020-02-14 11:58:38.991000+00:00,BTC-21FEB20-10250-P,P,10250,2020-02-21 08:00:00+00:00,6.83333,0.292643,0.454072,0.4826,0.5815,0.0989,-3.78579,558.824,110.681,-0.0353122,0.0117995,-0.74739,0.00143107,558.862,-0.0902939,-0.0628206
2020-02-14,2020-02-14 11:42:26.160000+00:00,BTC-16FEB20-10250-C,C,10250,2020-02-16 08:00:00+00:00,1.83333,0.722466,0.529677,0.4525,0.7777,0.3252,-3.90656,289.545,439.98,-0.123409,0.00701153,-1.32618,0.00461451,869.406,-0.196528,-0.150904
2020-02-14,2020-02-14 12:24:48.973000+00:00,BTC-21FEB20-10500-C,C,10500,2020-02-21 08:00:00+00:00,6.83333,0.293423,0.421292,0.5857,0.6294,0.0437,-3.61721,551.368,91.1979,-0.0428561,0.0942198,3.47366,-0.00796794,1098.06,-0.0208673,0.00544515
2020-02-21,2020-02-21 11:55:28.380000+00:00,BTC-28FEB20-10000-C,C,10000,2020-02-28 08:00:00+00:00,6.83333,0.292548,0.364134,0.5046,0.4945,-0.0101,-0.368882,500.494,105.855,-0.036922,0.286896,6.03349,-0.0114474,5601.96,0.0323397,0.0575834
2020-02-21,2020-02-21 12:05:02.895000+00:00,BTC-28FEB20-9750-P,P,9750,2020-02-28 08:00:00+00:00,6.83333,0.292833,0.478036,0.4748,0.4593,-0.0155,-0.696287,532.186,112.499,-0.0347415,-0.00114622,0.152076,-0.000287958,2126.5,0.049401,0.075563
2020-02-21,2020-02-21 12:19:16.525000+00:00,BTC-28FEB20-10000-P,P,10000,2020-02-28 08:00:00+00:00,6.83333,0.293257,0.622151,0.4444,0.4716,0.0272,-0.951103,509.447,120.195,-0.0325171,0.259843,6.11087,-0.0103353,508.89,-0.0273228,0.00191349
2020-02-21,2020-02-21 11:40:09.988000+00:00,BTC-23FEB20-9625-P,P,9625,2020-02-23 08:00:00+00:00,1.83333,0.72185,0.362829,0.4735,0.3852,-0.0883,-0.488035,258.674,420.467,-0.129136,0.236865,-9.49219,0.0325746,259.752,0.234109,0.278793
2020-02-28,2020-02-28 12:01:42.593000+00:00,BTC-6MAR20-8750-P,P,8750,2020-03-06 08:00:00+00:00,6.83333,0.292734,0.574155,0.5384,0.511,-0.0274,-0.173118,461.679,99.2099,-0.0393951,0.0904867,3.53763,-0.0074756,3619.99,-0.0461761,-0.016857
2020-02-28,2020-02-28 11:56:07.046000+00:00,BTC-6MAR20-8500-P,P,8500,2020-03-06 08:00:00+00:00,6.83333,0.292567,0.432136,0.5715,0.5165,-0.055,-0.276423,461.988,93.4639,-0.0418171,0.027748,-1.18625,0.00266848,8768.4,-0.00277549,0.0257429
2020-02-28,2020-02-28 12:06:57.492000+00:00,BTC-6MAR20-8750-C,C,8750,2020-03-06 08:00:00+00:00,6.83333,0.29289,0.408989,0.5503,0.5022,-0.0481,-0.0389414,455.873,97.0646,-0.0402659,0.127636,4.05512,-0.00868021,4961.81,0.0918898,0.119322
2020-02-28,2020-02-28 11:53:01.001000+00:00,BTC-6MAR20-8500-C,C,8500,2020-03-06 08:00:00+00:00,6.83333,0.292475,0.570723,0.596,0.5005,-0.0955,-0.279834,461.815,89.6219,-0.0436098,0.028921,-1.18581,0.0027783,925.166,0.127876,0.156723
